Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,North West,2020-04-26,390.0,625.2857142857143
England,North West,2020-04-27,562.0,608.7142857142857
England,North West,2020-04-28,669.0,603.2857142857143
England,North West,2020-04-29,711.0,586.7142857142857
England,North West,2020-04-30,707.0,599.5714285714286
England,North West,2020-05-01,670.0,577.5714285714286
England,North West,2020-05-02,398.0,558.7142857142857
England,North West,2020-05-03,480.0,536.1428571428571
England,North West,2020-05-04,408.0,502.57142857142856
England,North West,2020-05-05,537.0,473.57142857142856
England,North West,2020-05-06,553.0,465.57142857142856
England,North West,2020-05-07,472.0,444.85714285714283
England,North West,2020-05-08,467.0,459.42857142857144
England,North West,2020-05-09,342.0,459.42857142857144
England,North West,2020-05-10,335.0,453.7142857142857
England,North West,2020-05-11,510.0,445.42857142857144
England,North West,2020-05-12,537.0,434.0
England,North West,2020-05-13,513.0,441.2857142857143
England,North West,2020-05-14,414.0,435.14285714285717
England,North West,2020-05-15,387.0,419.0
England,North West,2020-05-16,393.0,423.14285714285717
England,North West,2020-05-17,292.0,418.85714285714283
England,North West,2020-05-18,397.0,420.0
England,North West,2020-05-19,566.0,414.42857142857144
England,North West,2020-05-20,483.0,398.7142857142857
England,North West,2020-05-21,422.0,393.7142857142857
England,North West,2020-05-22,348.0,375.14285714285717
England,North West,2020-05-23,283.0,337.57142857142856
England,North West,2020-05-24,257.0,309.57142857142856
England,North West,2020-05-25,267.0,294.2857142857143
England,North West,2020-05-26,303.0,287.2857142857143
England,North West,2020-05-27,287.0,276.42857142857144
England,North West,2020-05-28,315.0,272.57142857142856
England,North West,2020-05-29,299.0,270.7142857142857
England,North West,2020-05-30,207.0,266.0
England,North West,2020-05-31,230.0,260.14285714285717
England,North West,2020-06-01,254.0,248.71428571428572
England,North West,2020-06-02,270.0,235.0
England,North West,2020-06-03,246.0,224.28571428571428
England,North West,2020-06-04,235.0,209.0
England,North West,2020-06-05,203.0,196.28571428571428
England,North West,2020-06-06,132.0,187.42857142857142
England,North West,2020-06-07,123.0,183.71428571428572
England,North West,2020-06-08,165.0,174.28571428571428
England,North West,2020-06-09,208.0,168.85714285714286
England,North West,2020-06-10,220.0,168.0
England,North West,2020-06-11,169.0,171.28571428571428
England,North West,2020-06-12,165.0,170.57142857142858
England,North West,2020-06-13,126.0,170.28571428571428
England,North West,2020-06-14,146.0,164.71428571428572
England,North West,2020-06-15,160.0,165.42857142857142
England,North West,2020-06-16,206.0,165.14285714285714
England,North West,2020-06-17,181.0,163.85714285714286
England,North West,2020-06-18,174.0,157.0
England,North West,2020-06-19,163.0,156.85714285714286
England,North West,2020-06-20,117.0,144.85714285714286
England,North West,2020-06-21,98.0,141.42857142857142
England,North West,2020-06-22,159.0,134.85714285714286
England,North West,2020-06-23,122.0,126.0
England,North West,2020-06-24,157.0,122.0
England,North West,2020-06-25,128.0,121.42857142857143
England,North West,2020-06-26,101.0,115.85714285714286
England,North West,2020-06-27,89.0,111.71428571428571
England,North West,2020-06-28,94.0,105.71428571428571
England,North West,2020-06-29,120.0,101.71428571428571
England,North West,2020-06-30,93.0,101.42857142857143
England,North West,2020-07-01,115.0,98.57142857142857
England,North West,2020-07-02,100.0,100.71428571428571
England,North West,2020-07-03,99.0,102.0
England,North West,2020-07-04,69.0,101.57142857142857
England,North West,2020-07-05,109.0,101.71428571428571
England,North West,2020-07-06,129.0,105.42857142857143
England,North West,2020-07-07,90.0,103.71428571428571
England,North West,2020-07-08,116.0,104.57142857142857
England,North West,2020-07-09,126.0,96.42857142857143
England,North West,2020-07-10,87.0,91.71428571428571
England,North West,2020-07-11,75.0,93.71428571428571
England,North West,2020-07-12,52.0,96.71428571428571
England,North West,2020-07-13,96.0,98.57142857142857
England,North West,2020-07-14,104.0,100.0
England,North West,2020-07-15,137.0,103.71428571428571
England,North West,2020-07-16,139.0,109.28571428571429
England,North West,2020-07-17,97.0,117.85714285714286
England,North West,2020-07-18,101.0,124.28571428571429
England,North West,2020-07-19,91.0,132.85714285714286
England,North West,2020-07-20,156.0,138.0
England,North West,2020-07-21,149.0,146.14285714285714
England,North West,2020-07-22,197.0,151.14285714285714
England,North West,2020-07-23,175.0,159.57142857142858
England,North West,2020-07-24,154.0,162.71428571428572
England,North West,2020-07-25,136.0,168.14285714285714
England,North West,2020-07-26,150.0,179.28571428571428
England,North West,2020-07-27,178.0,185.0
England,North West,2020-07-28,187.0,186.85714285714286
England,North West,2020-07-29,275.0,189.28571428571428
England,North West,2020-07-30,215.0,191.0
England,North West,2020-07-31,167.0,206.85714285714286
England,North West,2020-08-01,153.0,218.85714285714286
England,North West,2020-08-02,162.0,216.42857142857142
England,North West,2020-08-03,289.0,223.42857142857142
England,North West,2020-08-04,271.0,232.28571428571428
England,North West,2020-08-05,258.0,240.14285714285714
England,North West,2020-08-06,264.0,239.28571428571428
England,North West,2020-08-07,229.0,247.14285714285714
England,North West,2020-08-08,208.0,251.28571428571428
England,North West,2020-08-09,156.0,252.42857142857142
England,North West,2020-08-10,344.0,248.0
England,North West,2020-08-11,300.0,247.85714285714286
England,North West,2020-08-12,266.0,240.28571428571428
England,North West,2020-08-13,233.0,234.42857142857142
England,North West,2020-08-14,228.0,224.57142857142858
England,North West,2020-08-15,155.0,208.28571428571428
England,North West,2020-08-16,115.0,205.28571428571428
England,North West,2020-08-17,275.0,203.57142857142858
England,North West,2020-08-18,186.0,200.85714285714286
England,North West,2020-08-19,245.0,202.71428571428572
England,North West,2020-08-20,221.0,202.42857142857142
England,North West,2020-08-21,209.0,198.57142857142858
England,North West,2020-08-22,168.0,202.0
England,North West,2020-08-23,113.0,207.28571428571428
England,North West,2020-08-24,248.0,215.0
England,North West,2020-08-25,210.0,235.71428571428572
England,North West,2020-08-26,282.0,246.57142857142858
England,North West,2020-08-27,275.0,266.57142857142856
England,North West,2020-08-28,354.0,267.42857142857144
England,North West,2020-08-29,244.0,300.57142857142856
England,North West,2020-08-30,253.0,353.0
England,North West,2020-08-31,254.0,402.0
England,North West,2020-09-01,442.0,440.57142857142856
England,North West,2020-09-02,649.0,481.7142857142857
England,North West,2020-09-03,618.0,525.7142857142857
England,North West,2020-09-04,624.0,622.4285714285714
England,North West,2020-09-05,532.0,680.0
England,North West,2020-09-06,561.0,705.1428571428571
England,North West,2020-09-07,931.0,745.8571428571429
England,North West,2020-09-08,845.0,780.8571428571429
England,North West,2020-09-09,825.0,812.2857142857143
England,North West,2020-09-10,903.0,816.2857142857143
England,North West,2020-09-11,869.0,831.2857142857143
England,North West,2020-09-12,752.0,860.5714285714286
England,North West,2020-09-13,589.0,947.0
England,North West,2020-09-14,1036.0,1015.5714285714286
England,North West,2020-09-15,1050.0,1087.4285714285713
England,North West,2020-09-16,1430.0,1193.7142857142858
England,North West,2020-09-17,1383.0,1328.5714285714287
England,North West,2020-09-18,1372.0,1387.2857142857142
England,North West,2020-09-19,1496.0,1513.0
England,North West,2020-09-20,1533.0,1612.7142857142858
England,North West,2020-09-21,1447.0,1725.7142857142858
England,North West,2020-09-22,1930.0,1841.2857142857142
England,North West,2020-09-23,2128.0,1913.4285714285713
England,North West,2020-09-24,2174.0,2010.7142857142858
England,North West,2020-09-25,2181.0,2224.8571428571427
England,North West,2020-09-26,2001.0,2394.714285714286
England,North West,2020-09-27,2214.0,2601.1428571428573
England,North West,2020-09-28,2946.0,2797.5714285714284
England,North West,2020-09-29,3119.0,2968.1428571428573
England,North West,2020-09-30,3573.0,3095.1428571428573
England,North West,2020-10-01,3549.0,3185.0
England,North West,2020-10-02,3375.0,3369.285714285714
England,North West,2020-10-03,2890.0,3559.285714285714
England,North West,2020-10-04,2843.0,3656.5714285714284
England,North West,2020-10-05,4236.0,3749.4285714285716
England,North West,2020-10-06,4449.0,3791.1428571428573
England,North West,2020-10-07,4254.0,3789.1428571428573
England,North West,2020-10-08,4199.0,3794.714285714286
England,North West,2020-10-09,3667.0,3850.5714285714284
England,North West,2020-10-10,2876.0,3811.8571428571427
England,North West,2020-10-11,2882.0,3826.8571428571427
England,North West,2020-10-12,4627.0,3807.8571428571427
England,North West,2020-10-13,4178.0,3821.285714285714
England,North West,2020-10-14,4359.0,3911.5714285714284
England,North West,2020-10-15,4066.0,3946.8571428571427
England,North West,2020-10-16,3761.0,4142.571428571428
England,North West,2020-10-17,3508.0,4325.142857142857
England,North West,2020-10-18,3129.0,4473.428571428572
England,North West,2020-10-19,5997.0,4557.428571428572
England,North West,2020-10-20,5456.0,4639.857142857143
England,North West,2020-10-21,5397.0,4607.142857142857
England,North West,2020-10-22,4654.0,4614.714285714285
England,North West,2020-10-23,4338.0,4528.0
England,North West,2020-10-24,3279.0,4432.571428571428
England,North West,2020-10-25,3182.0,4304.857142857143
England,North West,2020-10-26,5390.0,4262.0
England,North West,2020-10-27,4788.0,4251.428571428572
England,North West,2020-10-28,4503.0,4214.857142857143
England,North West,2020-10-29,4354.0,4179.285714285715
England,North West,2020-10-30,4264.0,4229.857142857143
England,North West,2020-10-31,3023.0,4159.857142857143
England,North West,2020-11-01,2933.0,4077.1428571428573
England,North West,2020-11-02,5744.0,3994.714285714286
England,North West,2020-11-03,4298.0,3919.4285714285716
England,North West,2020-11-04,3924.0,3872.285714285714
England,North West,2020-11-05,3777.0,3888.285714285714
England,North West,2020-11-06,3737.0,3717.285714285714
England,North West,2020-11-07,2693.0,3635.285714285714
England,North West,2020-11-08,3045.0,3612.714285714286
England,North West,2020-11-09,4547.0,3538.0
England,North West,2020-11-10,3724.0,3447.5714285714284
England,North West,2020-11-11,3766.0,3387.4285714285716
England,North West,2020-11-12,3254.0,3241.285714285714
England,North West,2020-11-13,3104.0,3052.1428571428573
England,North West,2020-11-14,2272.0,2922.4285714285716
England,North West,2020-11-15,2022.0,2737.5714285714284
England,North West,2020-11-16,3223.0,2568.285714285714
England,North West,2020-11-17,2816.0,2399.1428571428573
England,North West,2020-11-18,2472.0,2262.4285714285716
England,North West,2020-11-19,2069.0,2163.4285714285716
England,North West,2020-11-20,1920.0,2004.4285714285713
England,North West,2020-11-21,1315.0,1859.4285714285713
England,North West,2020-11-22,1329.0,1760.2857142857142
England,North West,2020-11-23,2110.0,1685.857142857143
England,North West,2020-11-24,1801.0,1608.5714285714287
England,North West,2020-11-25,1778.0,1580.0
England,North West,2020-11-26,1548.0,1536.2857142857142
England,North West,2020-11-27,1379.0,1492.0
England,North West,2020-11-28,1115.0,1470.2857142857142
England,North West,2020-11-29,1023.0,1415.857142857143
England,North West,2020-11-30,1800.0,1379.5714285714287
England,North West,2020-12-01,1649.0,1379.7142857142858
England,North West,2020-12-02,1397.0,1359.0
England,North West,2020-12-03,1294.0,1369.4285714285713
England,North West,2020-12-04,1380.0,1360.857142857143
England,North West,2020-12-05,970.0,1339.142857142857
England,North West,2020-12-06,1096.0,1357.0
England,North West,2020-12-07,1740.0,1394.4285714285713
England,North West,2020-12-08,1497.0,1418.142857142857
England,North West,2020-12-09,1522.0,1450.857142857143
England,North West,2020-12-10,1556.0,1472.7142857142858
England,North West,2020-12-11,1546.0,1524.4285714285713
England,North West,2020-12-12,1199.0,1594.857142857143
England,North West,2020-12-13,1249.0,1652.7142857142858
England,North West,2020-12-14,2102.0,1692.0
England,North West,2020-12-15,1990.0,1751.142857142857
England,North West,2020-12-16,1927.0,1802.7142857142858
England,North West,2020-12-17,1831.0,1885.2857142857142
England,North West,2020-12-18,1960.0,1991.142857142857
England,North West,2020-12-19,1560.0,2078.5714285714284
England,North West,2020-12-20,1827.0,2180.285714285714
England,North West,2020-12-21,2843.0,2221.714285714286
England,North West,2020-12-22,2602.0,2061.8571428571427
England,North West,2020-12-23,2639.0,2189.1428571428573
England,North West,2020-12-24,2121.0,2383.285714285714
England,North West,2020-12-25,841.0,2454.1428571428573
England,North West,2020-12-26,2451.0,2951.4285714285716
England,North West,2020-12-27,3186.0,3418.5714285714284
England,North West,2020-12-28,3339.0,3804.714285714286
England,North West,2020-12-29,6083.0,4052.8571428571427
England,North West,2020-12-30,5909.0,4618.571428571428
England,North West,2020-12-31,4824.0,5026.714285714285
England,North West,2021-01-01,2578.0,5627.428571428572
England,North West,2021-01-02,6411.0,5787.428571428572
England,North West,2021-01-03,6043.0,5817.142857142857
England,North West,2021-01-04,7544.0,5941.428571428572
England,North West,2021-01-05,7203.0,6320.285714285715
England,North West,2021-01-06,6117.0,6063.285714285715
England,North West,2021-01-07,5694.0,5893.285714285715
England,North West,2021-01-08,5230.0,5802.428571428572
England,North West,2021-01-09,4612.0,5616.285714285715
England,North West,2021-01-10,4853.0,5460.571428571428
England,North West,2021-01-11,6908.0,5331.714285714285
England,North West,2021-01-12,5900.0,5202.428571428572
England,North West,2021-01-13,5027.0,5073.285714285715
England,North West,2021-01-14,4792.0,4884.857142857143
England,North West,2021-01-15,4325.0,4625.142857142857
England,North West,2021-01-16,3708.0,4469.714285714285
England,North West,2021-01-17,3534.0,4331.857142857143
England,North West,2021-01-18,5090.0,4160.0
England,North West,2021-01-19,4812.0,4033.714285714286
England,North West,2021-01-20,4062.0,3861.285714285714
England,North West,2021-01-21,3589.0,3718.5714285714284
England,North West,2021-01-22,3441.0,3517.5714285714284
England,North West,2021-01-23,2501.0,3291.1428571428573
England,North West,2021-01-24,2535.0,3153.5714285714284
England,North West,2021-01-25,3683.0,3052.714285714286
England,North West,2021-01-26,3227.0,2951.0
England,North West,2021-01-27,3099.0,2891.5714285714284
England,North West,2021-01-28,2883.0,2826.0
England,North West,2021-01-29,2729.0,2705.714285714286
England,North West,2021-01-30,2085.0,2621.714285714286
England,North West,2021-01-31,2076.0,2541.714285714286
England,North West,2021-02-01,2841.0,2477.714285714286
England,North West,2021-02-02,2639.0,2375.714285714286
England,North West,2021-02-03,2539.0,2316.8571428571427
England,North West,2021-02-04,2435.0,2253.5714285714284
England,North West,2021-02-05,2015.0,2163.5714285714284
England,North West,2021-02-06,1673.0,2064.8571428571427
England,North West,2021-02-07,1633.0,1952.857142857143
England,North West,2021-02-08,2211.0,1864.7142857142858
England,North West,2021-02-09,1948.0,1815.2857142857142
England,North West,2021-02-10,1755.0,1750.2857142857142
England,North West,2021-02-11,1818.0,1694.857142857143
England,North West,2021-02-12,1669.0,1679.857142857143
England,North West,2021-02-13,1218.0,1654.0
England,North West,2021-02-14,1245.0,1629.4285714285713
England,North West,2021-02-15,2106.0,1588.5714285714287
England,North West,2021-02-16,1767.0,1548.7142857142858
England,North West,2021-02-17,1583.0,1538.5714285714287
England,North West,2021-02-18,1532.0,1527.857142857143
England,North West,2021-02-19,1390.0,1465.7142857142858
England,North West,2021-02-20,1147.0,1391.0
England,North West,2021-02-21,1170.0,1336.142857142857
England,North West,2021-02-22,1671.0,1284.7142857142858
England,North West,2021-02-23,1244.0,1214.7142857142858
England,North West,2021-02-24,1199.0,1140.0
England,North West,2021-02-25,1172.0,1058.4285714285713
England,North West,2021-02-26,900.0,953.8571428571429
England,North West,2021-02-27,624.0,895.5714285714286
England,North West,2021-02-28,599.0,835.0
England,North West,2021-03-01,939.0,785.1428571428571
England,North West,2021-03-02,836.0,759.5714285714286
England,North West,2021-03-03,775.0,756.1428571428571
England,North West,2021-03-04,823.0,753.5714285714286
England,North West,2021-03-05,721.0,750.7142857142857
England,North West,2021-03-06,600.0,754.8571428571429
England,North West,2021-03-07,581.0,764.5714285714286
England,North West,2021-03-08,919.0,752.8571428571429
England,North West,2021-03-09,865.0,753.5714285714286
England,North West,2021-03-10,843.0,749.5714285714286
England,North West,2021-03-11,741.0,753.5714285714286
England,North West,2021-03-12,726.0,743.5714285714286
England,North West,2021-03-13,572.0,730.5714285714286
England,North West,2021-03-14,609.0,718.4285714285714
England,North West,2021-03-15,849.0,716.1428571428571
England,North West,2021-03-16,774.0,699.0
England,North West,2021-03-17,758.0,692.8571428571429
England,North West,2021-03-18,725.0,711.5714285714286
England,North West,2021-03-19,606.0,699.2857142857143
England,North West,2021-03-20,529.0,684.4285714285714
England,North West,2021-03-21,740.0,676.8571428571429
England,North West,2021-03-22,763.0,673.5714285714286
England,North West,2021-03-23,670.0,664.7142857142857
England,North West,2021-03-24,705.0,652.7142857142857
England,North West,2021-03-25,702.0,638.4285714285714
England,North West,2021-03-26,544.0,594.0
England,North West,2021-03-27,445.0,560.1428571428571
England,North West,2021-03-28,640.0,522.2857142857143
England,North West,2021-03-29,452.0,482.57142857142856
England,North West,2021-03-30,433.0,448.7142857142857
England,North West,2021-03-31,440.0,424.0
England,North West,2021-04-01,424.0,372.57142857142856
England,North West,2021-04-02,307.0,357.85714285714283
England,North West,2021-04-03,272.0,347.42857142857144
England,North West,2021-04-04,280.0,336.42857142857144
England,North West,2021-04-05,349.0,327.7142857142857
England,North West,2021-04-06,360.0,328.0
England,North West,2021-04-07,363.0,324.57142857142856
England,North West,2021-04-08,363.0,323.85714285714283
England,North West,2021-04-09,309.0,318.14285714285717
England,North West,2021-04-10,248.0,305.42857142857144
England,North West,2021-04-11,275.0,292.7142857142857
England,North West,2021-04-12,309.0,274.7142857142857
England,South East,2020-01-30,0.0,63.57142857142857
England,South East,2020-01-31,0.0,29.714285714285715
England,South East,2020-02-01,0.0,7.571428571428571
England,South East,2020-02-02,0.0,0.14285714285714285
England,South East,2020-02-03,0.0,0.14285714285714285
England,South East,2020-02-04,0.0,0.14285714285714285
England,South East,2020-02-05,1.0,0.7142857142857143
England,South East,2020-02-06,0.0,0.8571428571428571
England,South East,2020-02-07,0.0,0.8571428571428571
England,South East,2020-02-08,4.0,0.8571428571428571
England,South East,2020-02-09,1.0,0.7142857142857143
England,South East,2020-02-10,0.0,0.7142857142857143
England,South East,2020-02-11,0.0,0.7142857142857143
England,South East,2020-02-12,0.0,0.14285714285714285
England,South East,2020-02-13,0.0,0.0
England,South East,2020-02-14,0.0,0.0
England,South East,2020-02-15,0.0,0.0
England,South East,2020-02-16,0.0,0.0
England,South East,2020-02-17,0.0,0.0
England,South East,2020-02-18,0.0,0.0
England,South East,2020-02-19,0.0,0.0
England,South East,2020-02-20,0.0,0.14285714285714285
England,South East,2020-02-21,0.0,0.2857142857142857
England,South East,2020-02-22,0.0,0.42857142857142855
England,South East,2020-02-23,1.0,0.42857142857142855
England,South East,2020-02-24,1.0,0.7142857142857143
England,South East,2020-02-25,1.0,1.0
England,South East,2020-02-26,0.0,1.2857142857142858
England,South East,2020-02-27,2.0,1.1428571428571428
England,South East,2020-02-28,2.0,1.1428571428571428
England,South East,2020-02-29,2.0,2.2857142857142856
England,South East,2020-03-01,0.0,3.2857142857142856
England,South East,2020-03-02,1.0,3.7142857142857144
England,South East,2020-03-03,9.0,5.714285714285714
England,South East,2020-03-04,7.0,6.0
England,South East,2020-03-05,5.0,7.428571428571429
England,South East,2020-03-06,16.0,10.714285714285714
England,South East,2020-03-07,4.0,14.571428571428571
England,South East,2020-03-08,10.0,20.714285714285715
England,South East,2020-03-09,24.0,32.285714285714285
England,South East,2020-03-10,36.0,37.714285714285715
England,South East,2020-03-11,50.0,43.0
England,South East,2020-03-12,86.0,49.142857142857146
England,South East,2020-03-13,54.0,56.857142857142854
England,South East,2020-03-14,41.0,64.42857142857143
England,South East,2020-03-15,53.0,74.57142857142857
England,South East,2020-03-16,78.0,80.28571428571429
England,South East,2020-03-17,89.0,90.85714285714286
England,South East,2020-03-18,121.0,103.28571428571429
England,South East,2020-03-19,126.0,119.85714285714286
England,South East,2020-03-20,128.0,148.85714285714286
England,South East,2020-03-21,128.0,170.14285714285714
England,South East,2020-03-22,169.0,196.71428571428572
England,South East,2020-03-23,281.0,224.42857142857142
England,South East,2020-03-24,238.0,253.28571428571428
England,South East,2020-03-25,307.0,283.57142857142856
England,South East,2020-03-26,320.0,301.57142857142856
England,South East,2020-03-27,330.0,329.7142857142857
England,South East,2020-03-28,340.0,362.85714285714283
England,South East,2020-03-29,295.0,397.14285714285717
England,South East,2020-03-30,478.0,420.57142857142856
England,South East,2020-03-31,470.0,447.14285714285717
England,South East,2020-04-01,547.0,463.57142857142856
England,South East,2020-04-02,484.0,482.0
England,South East,2020-04-03,516.0,498.57142857142856
England,South East,2020-04-04,455.0,534.0
England,South East,2020-04-05,424.0,536.4285714285714
England,South East,2020-04-06,594.0,542.0
England,South East,2020-04-07,718.0,550.5714285714286
England,South East,2020-04-08,564.0,540.1428571428571
England,South East,2020-04-09,523.0,548.7142857142857
England,South East,2020-04-10,576.0,546.4285714285714
England,South East,2020-04-11,382.0,522.8571428571429
England,South East,2020-04-12,484.0,544.0
England,South East,2020-04-13,578.0,563.1428571428571
England,South East,2020-04-14,553.0,582.0
England,South East,2020-04-15,712.0,601.5714285714286
England,South East,2020-04-16,657.0,591.7142857142857
England,South East,2020-04-17,708.0,579.1428571428571
England,South East,2020-04-18,519.0,590.4285714285714
England,South East,2020-04-19,415.0,587.8571428571429
England,South East,2020-04-20,490.0,591.0
England,South East,2020-04-21,632.0,583.8571428571429
England,South East,2020-04-22,694.0,583.2857142857143
England,South East,2020-04-23,679.0,595.4285714285714
England,South East,2020-04-24,658.0,604.5714285714286
England,South East,2020-04-25,515.0,608.4285714285714
England,South East,2020-04-26,500.0,607.5714285714286
England,South East,2020-04-27,554.0,603.4285714285714
England,South East,2020-04-28,659.0,584.1428571428571
England,South East,2020-04-29,688.0,569.7142857142857
England,South East,2020-04-30,650.0,550.2857142857143
England,South East,2020-05-01,523.0,540.7142857142857
England,South East,2020-05-02,414.0,514.1428571428571
England,South East,2020-05-03,364.0,479.57142857142856
England,South East,2020-05-04,487.0,446.57142857142856
England,South East,2020-05-05,473.0,422.0
England,South East,2020-05-06,446.0,398.14285714285717
England,South East,2020-05-07,419.0,390.14285714285717
England,South East,2020-05-08,351.0,388.2857142857143
England,South East,2020-05-09,247.0,379.42857142857144
England,South East,2020-05-10,308.0,384.85714285714283
England,South East,2020-05-11,474.0,367.2857142857143
England,South East,2020-05-12,411.0,354.57142857142856
England,South East,2020-05-13,484.0,346.7142857142857
England,South East,2020-05-14,296.0,334.2857142857143
England,South East,2020-05-15,262.0,317.7142857142857
England,South East,2020-05-16,192.0,314.0
England,South East,2020-05-17,221.0,293.14285714285717
England,South East,2020-05-18,358.0,294.14285714285717
England,South East,2020-05-19,385.0,292.0
England,South East,2020-05-20,338.0,281.85714285714283
England,South East,2020-05-21,303.0,271.7142857142857
England,South East,2020-05-22,247.0,246.85714285714286
England,South East,2020-05-23,121.0,217.57142857142858
England,South East,2020-05-24,150.0,198.14285714285714
England,South East,2020-05-25,184.0,183.57142857142858
England,South East,2020-05-26,180.0,171.57142857142858
England,South East,2020-05-27,202.0,173.0
England,South East,2020-05-28,201.0,170.71428571428572
England,South East,2020-05-29,163.0,171.0
England,South East,2020-05-30,131.0,176.42857142857142
England,South East,2020-05-31,134.0,166.85714285714286
England,South East,2020-06-01,186.0,161.0
England,South East,2020-06-02,218.0,158.0
England,South East,2020-06-03,135.0,151.42857142857142
England,South East,2020-06-04,160.0,141.0
England,South East,2020-06-05,142.0,132.14285714285714
England,South East,2020-06-06,85.0,117.0
England,South East,2020-06-07,61.0,115.57142857142857
England,South East,2020-06-08,124.0,106.0
England,South East,2020-06-09,112.0,98.57142857142857
England,South East,2020-06-10,125.0,96.0
England,South East,2020-06-11,93.0,97.42857142857143
England,South East,2020-06-12,90.0,93.57142857142857
England,South East,2020-06-13,67.0,91.28571428571429
England,South East,2020-06-14,71.0,84.85714285714286
England,South East,2020-06-15,97.0,82.0
England,South East,2020-06-16,96.0,80.57142857142857
England,South East,2020-06-17,80.0,80.28571428571429
England,South East,2020-06-18,73.0,79.57142857142857
England,South East,2020-06-19,80.0,77.0
England,South East,2020-06-20,65.0,71.85714285714286
England,South East,2020-06-21,66.0,66.71428571428571
England,South East,2020-06-22,79.0,65.14285714285714
England,South East,2020-06-23,60.0,63.0
England,South East,2020-06-24,44.0,61.42857142857143
England,South East,2020-06-25,62.0,58.57142857142857
England,South East,2020-06-26,65.0,58.714285714285715
England,South East,2020-06-27,54.0,58.57142857142857
England,South East,2020-06-28,46.0,62.142857142857146
England,South East,2020-06-29,80.0,62.0
England,South East,2020-06-30,59.0,61.57142857142857
England,South East,2020-07-01,69.0,58.142857142857146
England,South East,2020-07-02,61.0,59.857142857142854
England,South East,2020-07-03,62.0,55.142857142857146
England,South East,2020-07-04,30.0,54.714285714285715
England,South East,2020-07-05,58.0,56.57142857142857
England,South East,2020-07-06,47.0,60.142857142857146
England,South East,2020-07-07,56.0,62.0
England,South East,2020-07-08,82.0,62.57142857142857
England,South East,2020-07-09,86.0,58.57142857142857
England,South East,2020-07-10,75.0,61.714285714285715
England,South East,2020-07-11,34.0,62.285714285714285
England,South East,2020-07-12,30.0,59.57142857142857
England,South East,2020-07-13,69.0,56.285714285714285
England,South East,2020-07-14,60.0,52.714285714285715
England,South East,2020-07-15,63.0,55.57142857142857
England,South East,2020-07-16,63.0,57.857142857142854
England,South East,2020-07-17,50.0,60.42857142857143
England,South East,2020-07-18,54.0,62.857142857142854
England,South East,2020-07-19,46.0,64.85714285714286
England,South East,2020-07-20,87.0,66.71428571428571
England,South East,2020-07-21,77.0,69.0
England,South East,2020-07-22,77.0,68.14285714285714
England,South East,2020-07-23,76.0,66.85714285714286
England,South East,2020-07-24,66.0,66.57142857142857
England,South East,2020-07-25,48.0,64.71428571428571
England,South East,2020-07-26,37.0,65.14285714285714
England,South East,2020-07-27,85.0,63.285714285714285
England,South East,2020-07-28,64.0,59.714285714285715
England,South East,2020-07-29,80.0,57.142857142857146
England,South East,2020-07-30,63.0,54.857142857142854
England,South East,2020-07-31,41.0,53.57142857142857
England,South East,2020-08-01,30.0,53.857142857142854
England,South East,2020-08-02,21.0,51.857142857142854
England,South East,2020-08-03,76.0,51.57142857142857
England,South East,2020-08-04,66.0,53.714285714285715
England,South East,2020-08-05,66.0,53.857142857142854
England,South East,2020-08-06,61.0,55.0
England,South East,2020-08-07,56.0,60.142857142857146
England,South East,2020-08-08,31.0,61.714285714285715
England,South East,2020-08-09,29.0,64.14285714285714
England,South East,2020-08-10,112.0,66.28571428571429
England,South East,2020-08-11,77.0,71.85714285714286
England,South East,2020-08-12,83.0,73.71428571428571
England,South East,2020-08-13,76.0,74.71428571428571
England,South East,2020-08-14,95.0,74.28571428571429
England,South East,2020-08-15,44.0,74.28571428571429
England,South East,2020-08-16,36.0,78.85714285714286
England,South East,2020-08-17,109.0,86.57142857142857
England,South East,2020-08-18,77.0,88.85714285714286
England,South East,2020-08-19,115.0,93.71428571428571
England,South East,2020-08-20,130.0,100.57142857142857
England,South East,2020-08-21,111.0,98.57142857142857
England,South East,2020-08-22,78.0,100.42857142857143
England,South East,2020-08-23,84.0,100.42857142857143
England,South East,2020-08-24,95.0,100.0
England,South East,2020-08-25,90.0,100.85714285714286
England,South East,2020-08-26,115.0,104.57142857142857
England,South East,2020-08-27,127.0,107.0
England,South East,2020-08-28,117.0,110.14285714285714
England,South East,2020-08-29,104.0,115.0
England,South East,2020-08-30,101.0,127.0
England,South East,2020-08-31,117.0,141.0
England,South East,2020-09-01,124.0,156.71428571428572
England,South East,2020-09-02,199.0,164.42857142857142
England,South East,2020-09-03,225.0,175.71428571428572
England,South East,2020-09-04,227.0,188.28571428571428
England,South East,2020-09-05,158.0,197.14285714285714
England,South East,2020-09-06,180.0,192.42857142857142
England,South East,2020-09-07,205.0,190.85714285714286
England,South East,2020-09-08,186.0,181.0
England,South East,2020-09-09,166.0,177.85714285714286
England,South East,2020-09-10,214.0,161.0
England,South East,2020-09-11,158.0,153.0
England,South East,2020-09-12,136.0,146.0
England,South East,2020-09-13,62.0,143.0
England,South East,2020-09-14,149.0,135.85714285714286
England,South East,2020-09-15,137.0,140.71428571428572
England,South East,2020-09-16,145.0,146.0
England,South East,2020-09-17,164.0,162.28571428571428
England,South East,2020-09-18,192.0,173.28571428571428
